time_ms,trial,obstacle,condition,cameraPositionX,cameraPositionY,cameraPositionZ
3951.899999999994,1,human,left,-0.044488999992609024,1.67582368850708,0.04840761795639992
3970.5999999999913,1,human,left,-0.04414958879351616,1.6758791208267212,0.04828522726893425
3996.5999999999913,1,human,left,-0.04377187788486481,1.6758947372436523,0.04806617647409439
4022.2999999999884,1,human,left,-0.04341639578342438,1.6758779287338257,0.04803173989057541
4045.5,1,human,left,-0.042911164462566376,1.675795316696167,0.048024389892816544
4063.2999999999884,1,human,left,-0.04261399060487747,1.6756457090377808,0.04798467457294464
4077.7999999999884,1,human,left,-0.042466770857572556,1.6756221055984497,0.04794188216328621
4090.5999999999913,1,human,left,-0.04231855273246765,1.6756051778793335,0.047963738441467285
4102.199999999997,1,human,left,-0.04219505935907364,1.6756181716918945,0.047960735857486725
4112.399999999994,1,human,left,-0.04204200953245163,1.6756322383880615,0.047929830849170685
4124,1,human,left,-0.041830237954854965,1.6756287813186646,0.04786261171102524
4135.799999999988,1,human,left,-0.04163149744272232,1.6756058931350708,0.04779888689517975
4147.599999999991,1,human,left,-0.041475750505924225,1.6755741834640503,0.047742463648319244
4159.299999999988,1,human,left,-0.04135308414697647,1.6755346059799194,0.047719378024339676
4171,1,human,left,-0.04126116260886192,1.675499439239502,0.04766656458377838
4182.699999999997,1,human,left,-0.04118435084819794,1.6754776239395142,0.0476125106215477
4194,1,human,left,-0.04111294448375702,1.675403118133545,0.04754197970032692
6549.299999999988,1,human,left,-0.04103373363614082,1.6752991676330566,0.04747287184000015
6702.399999999994,1,human,left,-0.040951404720544815,1.6751755475997925,0.04743212088942528
7539.899999999994,1,human,left,-0.039485834538936615,1.608622670173645,-0.4358365833759308
8267.599999999991,1,human,left,-0.11994310468435287,1.625893473625183,-0.63725745677948
8321.5,1,human,left,-0.05940104275941849,1.6390564441680908,-0.8099446296691895
8842.799999999988,1,human,left,-0.06853489577770233,1.643463134765625,-0.8247938752174377
9876.299999999988,1,human,left,-0.12908153235912323,1.66542649269104,-0.930467426776886
9894.099999999991,1,human,left,-0.10267423093318939,1.676355242729187,-0.9851773381233215
13300.399999999994,1,human,left,-0.1018783450126648,1.6767830848693848,-0.983670711517334
13360.599999999991,1,human,left,-0.09397429972887039,1.6767076253890991,-0.9840167760848999
13422.799999999988,1,human,left,-0.09500893205404282,1.6766470670700073,-0.9822896122932434
13465.299999999988,1,human,left,-0.09600238502025604,1.677731990814209,-0.9812846183776855
13491.5,1,human,left,-0.09617716073989868,1.6772196292877197,-0.9808364510536194
13511.699999999997,1,human,left,-0.09621630609035492,1.6774561405181885,-0.9806147813796997
13530.199999999997,1,human,left,-0.09635860472917557,1.6774930953979492,-0.98045814037323
13546.099999999991,1,human,left,-0.096590057015419,1.6777366399765015,-0.9803180694580078
13560.699999999997,1,human,left,-0.096744105219841,1.6778690814971924,-0.98028564453125
13577.199999999997,1,human,left,-0.09688731282949448,1.6779183149337769,-0.9801456928253174
13591,1,human,left,-0.09712590277194977,1.6779648065567017,-0.9799594879150391
13603.599999999991,1,human,left,-0.09722782671451569,1.6780178546905518,-0.9799529910087585
13615.599999999991,1,human,left,-0.09733138233423233,1.6781007051467896,-0.9799858331680298
13627.899999999994,1,human,left,-0.09742515534162521,1.678175687789917,-0.9800633788108826
13639.299999999988,1,human,left,-0.09747869521379471,1.6782304048538208,-0.9800740480422974
13651.299999999988,1,human,left,-0.09753190726041794,1.6782668828964233,-0.9800488352775574
13663,1,human,left,-0.0975840836763382,1.6782571077346802,-0.9800223112106323
13673.899999999994,1,human,left,-0.0976375862956047,1.6782039403915405,-0.9800902605056763
13684.899999999994,1,human,left,-0.09769110381603241,1.6781498193740845,-0.9801903963088989
13695.399999999994,1,human,left,-0.09774559736251831,1.6781303882598877,-0.9803301692008972
13705.599999999991,1,human,left,-0.0977981686592102,1.678135633468628,-0.9804971814155579
13715.799999999988,1,human,left,-0.09786852449178696,1.6782078742980957,-0.9806387424468994
13727.299999999988,1,human,left,-0.09793832153081894,1.6782923936843872,-0.9808222651481628
13738.099999999991,1,human,left,-0.09797950088977814,1.6783701181411743,-0.9810431003570557
13749.399999999994,1,human,left,-0.09799424558877945,1.6783524751663208,-0.9813492894172668
13761.199999999997,1,human,left,-0.09792725741863251,1.678110122680664,-0.981899619102478
13772.599999999991,1,human,left,-0.09791262447834015,1.6779839992523193,-0.9822752475738525
13784,1,human,left,-0.09785594791173935,1.6778124570846558,-0.9826949834823608
13795,1,human,left,-0.09780984371900558,1.6776325702667236,-0.983060896396637
13806.399999999994,1,human,left,-0.09782715141773224,1.6773929595947266,-0.9834620952606201
13817.699999999997,1,human,left,-0.09777653217315674,1.6771948337554932,-0.9838905930519104
13828.799999999988,1,human,left,-0.09770359098911285,1.6769697666168213,-0.9844470620155334
13839.699999999997,1,human,left,-0.097557432949543,1.6767003536224365,-0.9850021004676819
13851.299999999988,1,human,left,-0.09739809483289719,1.6763269901275635,-0.9856380224227905
13862.699999999997,1,human,left,-0.09724771231412888,1.675934076309204,-0.9862747192382812
13873.799999999988,1,human,left,-0.09705228358507156,1.675495982170105,-0.9869058132171631
13885.099999999991,1,human,left,-0.09679520130157471,1.675089716911316,-0.9875199794769287
13896.5,1,human,left,-0.09652888774871826,1.6746279001235962,-0.9881668090820312
13907.699999999997,1,human,left,-0.09624997526407242,1.6741044521331787,-0.9889112710952759
13918.5,1,human,left,-0.09594491124153137,1.6734198331832886,-0.9897147417068481
13929.799999999988,1,human,left,-0.09567295759916306,1.6725894212722778,-0.9906070828437805
13941,1,human,left,-0.09532378613948822,1.6716456413269043,-0.9915172457695007
13952,1,human,left,-0.09491889923810959,1.6705557107925415,-0.992481529712677
13963.099999999991,1,human,left,-0.09454815834760666,1.6691657304763794,-0.9935145974159241
13974.299999999988,1,human,left,-0.09408756345510483,1.6675692796707153,-0.9946035146713257
13985.699999999997,1,human,left,-0.0935036838054657,1.6656924486160278,-0.9957857728004456
13996.799999999988,1,human,left,-0.09291134774684906,1.663597583770752,-0.9971091747283936
14008.199999999997,1,human,left,-0.09225296229124069,1.6612366437911987,-0.9985401034355164
14019.099999999991,1,human,left,-0.09157077223062515,1.658492922782898,-1.0000696182250977
14030.099999999991,1,human,left,-0.09082026779651642,1.655434012413025,-1.0016878843307495
14041.299999999988,1,human,left,-0.09010142087936401,1.6519948244094849,-1.0033071041107178
14052.399999999994,1,human,left,-0.08932247012853622,1.6481860876083374,-1.0047601461410522
14064,1,human,left,-0.08854325860738754,1.6441015005111694,-1.0061042308807373
14075,1,human,left,-0.08767273277044296,1.6399990320205688,-1.0072201490402222
14086.199999999997,1,human,left,-0.08680158853530884,1.6360580921173096,-1.0085333585739136
14097.399999999994,1,human,left,-0.08582267165184021,1.6321579217910767,-1.0100924968719482
14108.599999999991,1,human,left,-0.08490115404129028,1.6281296014785767,-1.011782169342041
14119.799999999988,1,human,left,-0.0840047225356102,1.6241066455841064,-1.0131915807724
14130.899999999994,1,human,left,-0.08312857896089554,1.620518684387207,-1.0142548084259033
14139.699999999997,1,human,left,-0.08224160969257355,1.617318868637085,-1.0153816938400269
14150.799999999988,1,human,left,-0.0814111977815628,1.6140350103378296,-1.0169217586517334
14162,1,human,left,-0.0805533230304718,1.6112043857574463,-1.0185346603393555
14172.799999999988,1,human,left,-0.07963837683200836,1.6084306240081787,-1.0201857089996338
14184,1,human,left,-0.07876916229724884,1.6054623126983643,-1.021762728691101
14195.299999999988,1,human,left,-0.07791664451360703,1.6026513576507568,-1.022921085357666
14206.299999999988,1,human,left,-0.0771307647228241,1.6002824306488037,-1.0235689878463745
14217.5,1,human,left,-0.07632295042276382,1.598125696182251,-1.0239251852035522
14228.799999999988,1,human,left,-0.07544001936912537,1.5962445735931396,-1.024398922920227
14239.799999999988,1,human,left,-0.0745701715350151,1.59480881690979,-1.0253905057907104
14251.099999999991,1,human,left,-0.07367406040430069,1.5934512615203857,-1.0266767740249634
